pitStopId,raceId,driverId,stop,lap,time,duration,milliseconds
712,874,154,2,7,15:16:52,29.793,29793
713,874,18,1,13,15:26:28,20.233,20233
714,874,8,1,13,15:26:35,20.901,20901
715,874,807,1,13,15:26:38,21.007,21007
716,874,814,1,13,15:26:54,21.063,21063
717,874,155,1,14,15:28:06,20.783,20783
718,874,819,1,14,15:29:02,21.343,21343
719,874,815,1,15,15:29:58,21.273,21273
720,874,39,1,15,15:30:44,23.227,23227
721,874,1,1,16,15:31:39,21.148,21148
722,874,813,1,16,15:31:44,21.361,21361
723,874,811,2,16,15:32:04,21.538,21538
724,874,20,1,17,15:32:58,20.508,20508
725,874,13,1,17,15:33:08,20.936,20936
726,874,817,1,17,15:33:31,21.944,21944
727,874,30,1,17,15:33:45,20.643,20643
728,874,37,1,17,15:34:08,26.287,26287
729,874,5,1,18,15:35:26,22.816,22816
730,874,818,1,18,15:35:28,22.528,22528
731,874,808,1,19,15:37:33,21.368,21368
732,874,10,1,20,15:39:00,20.662,20662
733,874,811,3,21,15:40:44,14.608,14608
734,874,154,3,22,15:42:35,21.143,21143
735,874,17,2,26,15:48:48,20.691,20691
736,874,8,2,30,15:55:12,21.222,21222
737,874,155,2,31,15:56:42,20.762,20762
738,874,1,2,31,15:56:51,19.794,19794
739,874,807,2,31,15:56:55,21.688,21688
740,874,819,2,31,15:58:08,42.505,42505
741,874,814,2,32,15:59:02,21.344,21344
742,874,813,2,33,16:00:13,21.118,21118
743,874,817,2,34,16:02:03,21.516,21516
744,874,811,4,34,16:02:29,21.52,21520
745,874,18,2,35,16:03:20,21.099,21099
746,874,818,2,35,16:04:02,21.431,21431
747,874,13,2,36,16:04:50,20.778,20778
748,874,30,2,36,16:05:33,20.379,20379
749,874,20,2,37,16:06:11,20.346,20346
750,874,37,2,36,16:06:51,22.487,22487
751,874,10,2,40,16:12:57,21.52,21520
752,874,5,2,41,16:14:28,22.678,22678
753,874,808,2,42,16:16:46,21.367,21367
754,874,808,3,48,16:27:04,14.25,14250
755,875,155,1,1,15:06:00,33.003,33003
756,875,155,2,7,15:17:22,13.986,13986
757,875,1,1,13,15:26:44,19.638,19638
758,875,807,1,13,15:26:59,22.125,22125
759,875,154,1,13,15:27:00,21.681,21681
760,875,30,1,13,15:27:06,20.087,20087
761,875,818,1,13,15:27:09,20.865,20865
762,875,5,1,13,15:27:25,21.896,21896
763,875,17,1,14,15:28:25,19.811,19811
764,875,13,1,14,15:28:32,20.607,20607
765,875,8,1,14,15:28:33,20.211,20211
766,875,817,1,14,15:28:56,20.151,20151
767,875,811,1,14,15:28:57,21.886,21886
768,875,808,1,14,15:29:17,22.278,22278
769,875,10,1,14,15:29:19,22.334,22334
770,875,20,1,15,15:30:06,19.83,19830
771,875,4,1,15,15:30:13,19.93,19930
772,875,814,1,15,15:30:41,20.805,20805
773,875,819,1,17,15:35:01,21.302,21302
774,875,815,1,18,15:35:58,24.408,24408
775,875,39,1,18,15:37:11,22.749,22749
776,875,813,1,21,15:41:35,21.137,21137
777,875,1,2,26,15:50:01,20.777,20777
778,875,814,2,28,15:54:05,20.218,20218
779,875,154,2,31,15:59:00,20.935,20935
780,875,10,2,31,16:00:08,20.494,20494
781,875,17,2,32,16:00:11,19.616,19616
782,875,807,2,32,16:00:43,20.982,20982
783,875,30,2,32,16:01:04,20.276,20276
784,875,811,2,32,16:01:12,22.813,22813
785,875,808,2,32,16:01:49,21.581,21581
786,875,815,2,33,16:02:54,20.767,20767
787,875,5,2,33,16:03:37,21.489,21489
788,875,4,2,34,16:03:41,20.09,20090
789,875,817,2,34,16:04:24,20.804,20804
790,875,20,2,35,16:05:18,19.801,19801
791,875,13,2,35,16:05:28,20.855,20855
792,875,8,2,35,16:05:40,21.012,21012
793,875,819,2,34,16:06:00,22.019,22019
794,875,818,2,38,16:11:27,21.188,21188
795,875,1,3,42,16:18:28,19.447,19447
796,876,818,1,1,15:05:15,25.097,25097
797,876,30,1,1,15:05:50,25.036,25036
798,876,815,1,14,15:25:19,21.336,21336
799,876,815,2,19,15:33:50,24.508,24508
800,876,18,1,25,15:42:00,21.509,21509
801,876,811,1,26,15:43:56,22.047,22047
802,876,39,1,26,15:45:08,24.544,24544
803,876,8,1,27,15:45:09,21.404,21404
804,876,3,1,27,15:45:26,21.49,21490
805,876,813,1,27,15:45:28,22.003,22003
806,876,817,1,27,15:45:46,22.637,22637
807,876,13,1,28,15:46:40,21.1,21100
808,876,807,1,28,15:46:47,21.654,21654
809,876,814,1,28,15:47:07,23.948,23948
810,876,819,1,28,15:47:38,22.692,22692
811,876,4,1,29,15:47:52,20.8,20800
812,876,17,1,30,15:49:21,20.808,20808
813,876,813,2,30,15:50:59,28.053,28053
814,876,808,1,31,15:52:12,22.445,22445
815,876,10,1,31,15:52:31,27.303,27303
816,876,1,1,32,15:52:33,20.852,20852
817,876,5,1,32,15:53:40,22.967,22967
818,876,20,1,33,15:53:43,20.707,20707
819,876,37,1,32,15:54:30,23.83,23830
820,876,818,2,33,15:55:26,21.658,21658
821,876,30,2,33,15:56:04,21.322,21322
822,876,154,1,36,15:59:04,20.976,20976
823,876,155,1,36,15:59:41,22.726,22726
824,877,3,1,1,17:05:24,29.277,29277
825,877,154,1,1,17:05:48,26.057,26057
826,877,814,1,1,17:06:13,26.67,26670
827,877,818,1,9,17:20:35,20.319,20319
828,877,154,2,9,17:21:21,21.017,21017
829,877,814,2,9,17:21:58,19.829,19829
830,877,20,1,13,17:31:03,24.962,24962
831,877,155,1,25,17:53:36,19.529,19529
832,877,13,1,26,17:55:31,19.585,19585
833,877,817,1,26,17:55:32,20.122,20122
834,877,819,1,26,17:55:56,21.941,21941
835,877,30,1,27,17:57:17,19.701,19701
836,877,10,1,27,17:57:44,19.884,19884
837,877,808,1,27,17:57:47,20.769,20769
838,877,4,1,28,17:58:45,19.368,19368
839,877,5,1,28,17:59:21,23.032,23032
840,877,37,1,28,17:59:46,22.272,22272
841,877,18,1,29,18:00:35,19.455,19455
842,877,813,1,29,18:00:45,20.723,20723
843,877,815,1,30,18:02:32,19.486,19486
844,877,17,1,30,18:02:33,19.066,19066
845,877,8,1,31,18:03:59,20.278,20278
846,877,811,1,32,18:06:19,22.587,22587
847,877,818,2,33,18:08:11,19.885,19885
848,877,20,2,37,18:15:02,19.918,19918
849,877,815,2,38,18:17:35,33.431,33431
850,877,817,2,38,18:17:36,21.231,21231
851,877,814,3,39,18:19:26,20.265,20265
852,877,30,2,41,18:24:11,21.27,21270
853,877,815,3,44,18:30:24,26.858,26858
854,878,154,1,9,13:19:50,21.19,21190
855,878,155,1,13,13:26:55,24.079,24079
856,878,30,1,14,13:28:39,22.263,22263
857,878,807,1,17,13:33:38,22.099,22099
858,878,1,1,20,13:38:21,20.814,20814
859,878,4,1,20,13:38:33,24.439,24439
860,878,811,1,20,13:38:57,22.143,22143
861,878,20,1,21,13:40:02,20.904,20904
862,878,814,1,21,13:40:40,22.498,22498
863,878,813,1,21,13:40:43,22.342,22342
864,878,5,1,21,13:41:14,22.713,22713
865,878,10,1,21,13:41:15,23.092,23092
866,878,815,1,22,13:42:28,22.079,22079
867,878,808,1,23,13:44:41,22.762,22762
868,878,8,1,24,13:45:33,24.84,24840
869,878,37,1,24,13:47:04,24.798,24798
870,878,39,1,25,13:48:53,24.497,24497
871,878,13,1,26,13:49:03,21.52,21520
872,878,819,1,26,13:50:13,22.379,22379
873,878,817,1,30,13:56:20,22.651,22651
874,878,814,2,30,13:56:45,22.444,22444
875,878,3,1,34,14:03:17,21.346,21346
876,878,18,1,35,14:04:36,21.445,21445
877,878,30,2,39,14:12:20,21.297,21297
878,879,8,1,5,14:10:08,21.541,21541
879,879,30,1,5,14:10:23,25.98,25980
880,879,155,1,8,14:14:32,27.266,27266
881,879,30,2,8,14:15:29,22.486,22486
882,879,3,1,9,14:16:06,23.018,23018
883,879,817,1,9,14:16:07,22.838,22838
884,879,17,1,9,14:16:09,23.127,23127
885,879,1,1,10,14:17:17,24.41,24410
886,879,4,1,10,14:17:29,22.472,22472
887,879,20,1,10,14:17:36,20.997,20997
888,879,814,1,10,14:17:37,28.336,28336
889,879,39,1,13,14:22:30,27.113,27113
890,879,819,1,13,14:22:37,24.427,24427
891,879,10,1,14,14:23:56,23.251,23251
892,879,808,1,14,14:23:58,23.031,23031
893,879,37,1,14,14:24:13,25.787,25787
894,879,13,1,15,14:25:26,22.596,22596
895,879,818,1,15,14:25:27,22.362,22362
896,879,5,1,15,14:25:33,23.429,23429
897,879,30,3,17,14:29:13,22.243,22243
898,879,1,2,18,14:29:24,21.606,21606
899,879,4,2,18,14:29:41,23,23000
900,879,155,2,18,14:29:44,24.254,24254
901,879,3,2,18,14:29:54,21.806,21806
902,879,814,2,18,14:29:55,21.364,21364
903,879,20,2,19,14:31:08,22.016,22016
904,879,17,2,19,14:31:16,21.232,21232
905,879,817,2,19,14:31:25,21.182,21182
906,879,8,2,19,14:31:26,22.731,22731
907,879,13,2,19,14:31:32,21.68,21680
908,879,10,2,19,14:31:36,21.442,21442
909,879,808,2,19,14:31:43,27.452,27452
910,879,5,2,19,14:31:46,38.291,38291
911,879,37,2,19,14:32:05,26.573,26573
912,879,818,2,20,14:33:06,21.302,21302
913,879,819,2,20,14:33:27,22.746,22746
914,879,39,2,20,14:33:37,26.739,26739
915,879,3,3,20,14:33:42,24.262,24262
916,879,807,1,23,14:35:55,21.347,21347
917,879,18,1,23,14:35:56,21.55,21550
918,879,818,3,29,14:48:26,25.976,25976
919,879,10,3,31,14:51:14,23.544,23544
920,879,5,3,37,14:59:15,22.721,22721
921,879,3,4,50,15:17:16,31.768,31768
922,879,37,3,50,15:17:24,25.375,25375
923,879,817,3,51,15:18:04,21.444,21444
924,879,39,3,51,15:19:00,23.625,23625
925,879,20,3,52,15:19:17,21.256,21256
926,879,8,3,53,15:21:39,32.309,32309
927,879,155,3,54,15:22:32,32.823,32823
928,879,30,4,54,15:22:33,21.827,21827
929,879,20,4,54,15:22:38,28.932,28932
930,879,808,3,54,15:23:17,22.702,22702
931,879,13,3,55,15:23:33,22.427,22427
932,879,17,3,55,15:23:53,21.006,21006
933,879,819,3,55,15:24:35,23.082,23082
934,879,4,3,56,15:25:03,21.862,21862
935,879,818,4,56,15:25:47,22.061,22061
936,879,37,4,55,15:25:57,24.51,24510
937,879,817,4,56,15:26:13,22.923,22923
938,879,18,2,57,15:26:15,21.456,21456
939,879,39,4,55,15:26:24,27.48,27480
940,879,807,2,57,15:26:30,22.25,22250
941,879,5,4,56,15:26:34,23.002,23002
942,879,10,4,56,15:26:40,24.816,24816
943,879,814,3,57,15:27:15,22.389,22389
944,879,807,3,58,15:28:20,14.128,14128
945,879,5,5,59,15:31:24,21.849,21849
946,879,817,5,61,15:33:59,21.973,21973
947,880,18,1,4,17:09:54,22.282,22282
948,880,17,1,5,17:11:28,24.24,24240
949,880,154,1,5,17:11:33,22.239,22239
950,880,821,1,5,17:11:35,22.316,22316
951,880,822,1,6,17:13:14,23.528,23528
952,880,820,1,6,17:13:26,36.564,36564
953,880,20,1,7,17:14:25,21.807,21807
954,880,823,1,7,17:15:07,24.104,24104
955,880,13,1,8,17:16:00,21.754,21754
956,880,814,1,8,17:16:13,23.01,23010
957,880,819,1,8,17:16:47,23.394,23394
958,880,4,1,9,17:17:35,21.792,21792
959,880,8,1,9,17:17:36,22.709,22709
960,880,818,1,9,17:17:54,23.074,23074
961,880,824,1,9,17:18:08,23.371,23371
962,880,813,1,10,17:19:36,23.099,23099
963,880,1,1,13,17:23:56,22.155,22155
964,880,3,1,14,17:25:35,22.274,22274
965,880,817,1,15,17:27:32,23.435,23435
966,880,815,1,16,17:29:00,23.677,23677
967,880,823,2,16,17:29:58,23.834,23834
968,880,17,2,18,17:32:17,21.717,21717
969,880,154,2,19,17:33:53,22.133,22133
970,880,820,2,19,17:34:48,30.838,30838
971,880,4,2,20,17:35:01,21.606,21606
972,880,18,2,20,17:35:24,23.571,23571
973,880,16,1,21,17:36:31,22.693,22693
974,880,20,2,21,17:36:32,22.704,22704
975,880,13,2,23,17:39:40,21.511,21511
976,880,815,2,23,17:40:25,22.004,22004
977,880,818,2,24,17:41:44,24.688,24688
978,880,822,2,24,17:42:08,23.215,23215
979,880,821,2,27,17:46:47,22.315,22315
980,880,824,2,27,17:47:07,23.387,23387
981,880,817,2,30,17:51:27,24.177,24177
982,880,1,2,31,17:52:21,22.015,22015
983,880,814,2,33,17:55:48,23.051,23051
984,880,8,2,34,17:56:41,22.181,22181
985,880,819,2,33,17:57:12,23.509,23509
986,880,823,3,34,17:59:22,23.917,23917
987,880,820,3,34,17:59:26,22.948,22948
988,880,13,3,36,18:00:04,21.509,21509
989,880,20,3,37,18:01:32,21.596,21596
990,880,18,3,37,18:02:18,21.538,21538
991,880,154,3,37,18:02:19,22.534,22534
992,880,17,3,38,18:03:34,21.515,21515
993,880,4,3,39,18:04:29,21.704,21704
994,880,822,3,40,18:07:27,24.06,24060
995,880,815,3,41,18:08:37,21.705,21705
996,880,1,3,42,18:09:35,21.778,21778
997,880,818,3,44,18:13:03,23.16,23160
998,880,16,2,46,18:15:28,22.749,22749
999,880,824,3,50,18:23:42,22.669,22669
1000,881,20,1,5,16:13:32,21.135,21135
1001,881,13,1,5,16:13:49,22.403,22403
1002,881,16,1,6,16:15:54,37.833,37833
1003,881,817,1,6,16:15:56,22.416,22416
1004,881,8,1,6,16:15:57,25.905,25905
1005,881,814,1,6,16:15:57,43.713,43713
1006,881,813,1,6,16:16:01,24.737,24737
1007,881,823,1,6,16:16:05,23.252,23252
1008,881,824,1,6,16:16:07,26.546,26546
1009,881,822,1,6,16:16:09,24.96,24960
1010,881,820,1,6,16:16:12,30.365,30365
1011,881,17,1,7,16:17:26,21.01,21010
1012,881,1,1,7,16:17:30,24.933,24933
1013,881,18,1,7,16:17:43,22.448,22448
1014,881,807,1,7,16:17:44,22.996,22996
1015,881,815,1,7,16:17:51,21.583,21583
1016,881,154,1,7,16:17:52,22.105,22105
1017,881,821,1,7,16:17:55,24.397,24397
1018,881,818,1,7,16:17:57,49.216,49216
1019,881,819,1,7,16:18:03,44.428,44428
1020,881,3,1,8,16:19:28,22.028,22028
1021,881,813,2,13,16:29:27,32.561,32561
1022,881,824,2,17,16:36:29,23.755,23755
1023,881,823,2,18,16:38:15,22.706,22706
1024,881,17,2,19,16:38:48,20.736,20736
1025,881,817,2,19,16:39:32,22.388,22388
1026,881,820,2,19,16:40:11,22.668,22668
1027,881,13,2,20,16:40:56,21.635,21635
1028,881,154,2,20,16:40:57,21.812,21812
1029,881,819,2,20,16:41:58,25.015,25015
1030,881,1,2,21,16:42:22,21.465,21465
1031,881,18,2,21,16:42:32,21.028,21028
1032,881,807,2,21,16:42:39,21.699,21699
1033,881,8,2,21,16:42:42,22.677,22677
1034,881,20,2,22,16:44:00,21.339,21339
1035,881,3,2,22,16:44:07,21.079,21079
1036,881,815,2,22,16:44:32,20.894,20894
1037,881,821,2,22,16:44:52,22.575,22575
1038,881,822,2,22,16:44:54,28.045,28045
1039,881,818,2,26,16:52:14,21.638,21638
1040,881,823,3,28,16:56:15,25.118,25118
1041,881,824,3,29,16:57:51,22.017,22017
1042,881,1,3,30,16:58:00,21.549,21549
1043,881,17,3,31,16:59:38,20.883,20883
1044,881,3,3,31,16:59:42,22.114,22114
1045,881,20,3,32,17:01:24,21.482,21482
1046,881,820,3,31,17:01:52,22.115,22115
1047,881,813,3,32,17:03:12,22.703,22703
1048,881,819,3,32,17:03:34,23.373,23373
1049,881,13,3,33,17:03:34,21.561,21561
1050,881,815,3,33,17:03:40,21.338,21338
1051,881,817,3,33,17:04:13,22.008,22008
1052,881,807,3,34,17:05:21,22.629,22629
1053,881,8,3,34,17:05:22,21.903,21903
1054,881,154,3,35,17:07:03,22.385,22385
1055,881,821,3,36,17:09:30,22.394,22394
1056,881,822,3,40,17:16:24,22.937,22937
1057,881,1,4,41,17:17:00,21.271,21271
1058,881,20,4,42,17:18:37,20.757,20757
1059,881,3,4,42,17:18:44,21.202,21202
1060,881,820,4,41,17:19:43,22.271,22271
1061,881,17,4,43,17:20:16,20.767,20767
1062,881,823,4,42,17:21:22,22.744,22744
1063,881,818,3,43,17:21:38,21.702,21702
1064,881,824,4,43,17:22:37,22.335,22335
1065,881,807,4,44,17:22:50,23.198,23198
1066,881,819,4,43,17:23:04,23.844,23844
1067,881,13,4,47,17:27:39,20.97,20970
1068,881,821,4,51,17:35:38,22.542,22542
1069,881,815,4,54,17:40:12,21.366,21366
1070,881,814,2,20,16:41:12,02:03.1,123124
1071,881,16,2,22,16:44:43,01:29.4,89401
1072,881,18,3,35,17:06:47,01:44.8,104833
1073,882,17,1,1,15:05:52,21.287,21287
1074,882,817,1,4,15:11:03,24.946,24946
1075,882,1,1,5,15:12:45,20.379,20379
1076,882,3,1,5,15:12:50,22.299,22299
1077,882,819,1,5,15:12:59,21.265,21265
1078,882,4,1,6,15:14:28,19.719,19719
1079,882,8,1,6,15:14:31,20.753,20753
1080,882,824,1,6,15:14:46,21.097,21097
1081,882,823,1,6,15:14:51,20.905,20905
1082,882,13,1,7,15:16:16,20.753,20753
1083,882,154,1,7,15:16:21,20.083,20083
1084,882,813,1,7,15:16:30,20.794,20794
1085,882,820,1,7,15:16:42,21.063,21063
1086,882,807,1,14,15:28:27,22.838,22838
1087,882,20,1,14,15:28:27,19.323,19323
1088,882,814,1,14,15:28:38,20.598,20598
1089,882,17,2,15,15:30:32,26.956,26956
1090,882,818,1,15,15:30:41,20.977,20977
1091,882,822,1,16,15:32:22,21.614,21614
1092,882,824,2,16,15:32:43,24.834,24834
1093,882,819,2,17,15:34:28,22.183,22183
1094,882,13,2,19,15:37:26,20.027,20027
1095,882,3,2,19,15:37:32,19.894,19894
1096,882,3,3,20,15:39:47,22.727,22727
1097,882,823,2,20,15:40:06,20.743,20743
1098,882,1,2,21,15:40:48,20.584,20584
1099,882,8,2,21,15:40:49,20.759,20759
1100,882,820,2,21,15:41:43,25.091,25091
1101,882,4,2,23,15:44:07,20.521,20521
1102,882,18,1,23,15:44:11,19.898,19898
1103,882,154,2,23,15:44:31,20.286,20286
1104,882,817,2,23,15:44:33,20.303,20303
1105,882,813,2,23,15:44:50,21.517,21517
1106,882,815,1,24,15:46:14,19.969,19969
1107,882,807,2,29,15:54:43,20.327,20327
1108,882,20,2,31,15:58:05,20.084,20084
1109,882,815,2,31,15:58:33,20.253,20253
1110,882,814,2,32,16:00:08,20.32,20320
1111,882,824,3,32,16:00:54,20.625,20625
1112,882,819,3,33,16:02:38,21.294,21294
1113,882,820,3,33,16:02:57,25.151,25151
1114,882,8,3,34,16:03:20,20.464,20464
1115,882,822,2,34,16:04:01,22.217,22217
1116,882,807,3,36,16:07:00,19.957,19957
1117,882,13,3,36,16:07:01,19.449,19449
1118,882,1,3,37,16:08:26,19.6,19600
1119,882,154,3,37,16:08:50,20.109,20109
1120,882,818,2,37,16:09:02,20.235,20235
1121,882,823,3,37,16:10:13,21.067,21067
1122,882,817,3,38,16:10:28,20.362,20362
1123,882,813,3,39,16:12:48,20.982,20982
1124,882,4,3,41,16:14:58,21.012,21012
1125,882,818,3,43,16:19:28,20.716,20716
1126,882,18,2,49,16:28:59,19.862,19862
1127,882,20,3,51,16:32:06,20.191,20191
1128,882,822,3,51,16:33:18,21.49,21490
1129,882,814,3,53,16:35:54,19.831,19831
1130,883,821,1,1,15:06:04,28.102,28102
1131,883,16,1,1,15:06:49,26.495,26495
1132,883,823,1,2,15:08:11,28.344,28344
1133,883,818,1,2,15:09:07,41.485,41485
1134,883,4,1,7,15:16:09,23.055,23055
1135,883,17,1,8,15:17:54,21.798,21798
1136,883,154,1,8,15:17:57,24.605,24605
1137,883,4,2,8,15:18:11,21.436,21436
1138,883,3,1,9,15:19:37,22.237,22237
1139,883,18,1,9,15:19:38,23.093,23093
1140,883,817,1,9,15:19:48,22.529,22529
1141,883,824,1,9,15:19:57,24.325,24325
1142,883,20,1,10,15:21:11,21.66,21660
1143,883,13,1,10,15:21:20,21.665,21665
1144,883,815,1,10,15:21:21,21.471,21471
1145,883,1,1,10,15:21:24,22.072,22072
1146,883,813,1,10,15:21:26,23.173,23173
1147,883,820,1,10,15:21:45,22.745,22745
1148,883,819,1,11,15:23:21,22.912,22912
1149,883,807,1,12,15:24:51,21.656,21656
1150,883,822,1,13,15:26:40,22.729,22729
1151,883,814,1,14,15:28:08,22.009,22009
